date,year,total,age,short,location
2020-09-28,2020,133.0,Y_GE80,PL72,świętokrzyskie
2020-09-28,2020,209.0,Y_GE80,PL81,lubelskie
2020-09-28,2020,199.0,Y_GE80,PL82,podkarpackie
2020-09-28,2020,123.0,Y_GE80,PL84,podlaskie
2020-09-28,2020,564.0,Y_GE80,PL9,mazowieckie
2020-09-28,2020,51.0,Y_LT20,PL,Polska
2020-09-28,2020,4.0,Y_LT20,PL21,małopolskie
2020-09-28,2020,5.0,Y_LT20,PL22,śląskie
2020-09-28,2020,110.0,Y_GE80,PL52,opolskie
2020-09-28,2020,8.0,Y_LT20,PL41,wielkopolskie
2020-09-28,2020,2.0,Y_LT20,PL43,lubuskie
2020-09-28,2020,1.0,Y_LT20,PL51,dolnośląskie
2020-09-28,2020,0.0,Y_LT20,PL52,opolskie
2020-09-28,2020,2.0,Y_LT20,PL61,kujawsko-pomorskie
2020-09-28,2020,4.0,Y_LT20,PL62,warmińsko-mazurskie
2020-09-28,2020,4.0,Y_LT20,PL63,pomorskie
2020-09-28,2020,2.0,Y_LT20,PL71,łódzkie
2020-09-28,2020,2.0,Y_LT20,PL72,świętokrzyskie
2020-09-28,2020,3.0,Y_LT20,PL81,lubelskie
2020-09-28,2020,3.0,Y_LT20,PL82,podkarpackie
2020-09-28,2020,1.0,Y_LT20,PL84,podlaskie
2020-09-28,2020,10.0,Y_LT20,PL9,mazowieckie
2020-09-28,2020,0.0,Y_LT20,PL42,zachodniopomorskie
2020-09-28,2020,248.0,Y_GE80,PL51,dolnośląskie
2020-09-28,2020,33.0,Y40-59,PL62,warmińsko-mazurskie
2020-09-28,2020,149.0,Y_GE80,PL42,zachodniopomorskie
2020-09-28,2020,82.0,Y_GE80,PL43,lubuskie
2020-09-28,2020,36.0,Y40-59,PL72,świętokrzyskie
2020-09-28,2020,61.0,Y40-59,PL81,lubelskie
2020-09-28,2020,29.0,Y40-59,PL82,podkarpackie
2020-09-28,2020,23.0,Y40-59,PL84,podlaskie
2020-09-28,2020,121.0,Y40-59,PL9,mazowieckie
2020-09-28,2020,3574.0,Y60-79,PL,Polska
2020-09-28,2020,261.0,Y60-79,PL21,małopolskie
2020-09-28,2020,467.0,Y60-79,PL22,śląskie
2020-09-28,2020,297.0,Y60-79,PL41,wielkopolskie
2020-09-28,2020,170.0,Y60-79,PL42,zachodniopomorskie
2020-09-28,2020,96.0,Y60-79,PL43,lubuskie
2020-09-28,2020,283.0,Y60-79,PL51,dolnośląskie
2020-09-28,2020,74.0,Y40-59,PL71,łódzkie
2020-09-28,2020,205.0,Y60-79,PL61,kujawsko-pomorskie
2020-09-28,2020,88.0,Y60-79,PL52,opolskie
2020-09-28,2020,405.0,Y_GE80,PL22,śląskie
2020-09-28,2020,328.0,Y_GE80,PL21,małopolskie
2020-09-28,2020,3577.0,Y_GE80,PL,Polska
2020-09-28,2020,496.0,Y60-79,PL9,mazowieckie
2020-09-28,2020,114.0,Y60-79,PL84,podlaskie
2020-09-28,2020,289.0,Y_GE80,PL41,wielkopolskie
2020-09-28,2020,204.0,Y60-79,PL81,lubelskie
2020-09-28,2020,108.0,Y60-79,PL72,świętokrzyskie
2020-09-28,2020,267.0,Y60-79,PL71,łódzkie
2020-09-28,2020,217.0,Y60-79,PL63,pomorskie
2020-09-28,2020,132.0,Y60-79,PL62,warmińsko-mazurskie
2020-09-28,2020,169.0,Y60-79,PL82,podkarpackie
2020-10-05,2020,5.0,Y20-39,PL52,opolskie
2020-10-05,2020,10.0,Y20-39,PL51,dolnośląskie
2020-10-05,2020,3.0,Y20-39,PL43,lubuskie
2020-10-05,2020,9.0,Y20-39,PL42,zachodniopomorskie
2020-10-05,2020,12.0,Y20-39,PL21,małopolskie
2020-10-05,2020,32.0,Y20-39,PL22,śląskie
2020-10-05,2020,187.0,Y20-39,PL,Polska
2020-10-05,2020,0.0,UNK,PL9,mazowieckie
2020-10-05,2020,0.0,UNK,PL84,podlaskie
2020-10-05,2020,10.0,Y20-39,PL61,kujawsko-pomorskie
2020-10-05,2020,14.0,Y20-39,PL41,wielkopolskie
2020-10-05,2020,0.0,UNK,PL82,podkarpackie
2020-10-05,2020,9.0,Y20-39,PL84,podlaskie
2020-10-05,2020,11.0,Y20-39,PL71,łódzkie
2020-10-05,2020,9.0,Y20-39,PL72,świętokrzyskie
2020-10-05,2020,14.0,Y20-39,PL81,lubelskie
2020-10-05,2020,6.0,Y20-39,PL82,podkarpackie
2020-10-05,2020,23.0,Y20-39,PL9,mazowieckie
2020-10-05,2020,959.0,Y40-59,PL,Polska
2020-10-05,2020,64.0,Y40-59,PL21,małopolskie
2020-10-05,2020,150.0,Y40-59,PL22,śląskie
2020-10-05,2020,79.0,Y40-59,PL41,wielkopolskie
2020-10-05,2020,50.0,Y40-59,PL42,zachodniopomorskie
2020-10-05,2020,32.0,Y40-59,PL43,lubuskie
2020-10-05,2020,0.0,UNK,PL81,lubelskie
2020-10-05,2020,11.0,Y20-39,PL63,pomorskie
2020-10-05,2020,0.0,UNK,PL72,świętokrzyskie
2020-10-05,2020,268.0,TOTAL,PL84,podlaskie
2020-10-05,2020,0.0,UNK,PL63,pomorskie
2020-10-05,2020,8413.0,TOTAL,PL,Polska
2020-10-05,2020,685.0,TOTAL,PL21,małopolskie
2020-10-05,2020,1106.0,TOTAL,PL22,śląskie
2020-10-05,2020,719.0,TOTAL,PL41,wielkopolskie
2020-10-05,2020,347.0,TOTAL,PL42,zachodniopomorskie
2020-10-05,2020,220.0,TOTAL,PL43,lubuskie
2020-10-05,2020,629.0,TOTAL,PL51,dolnośląskie
2020-10-05,2020,228.0,TOTAL,PL52,opolskie
2020-10-05,2020,458.0,TOTAL,PL61,kujawsko-pomorskie
2020-10-05,2020,295.0,TOTAL,PL62,warmińsko-mazurskie
2020-10-05,2020,453.0,TOTAL,PL63,pomorskie
2020-10-05,2020,645.0,TOTAL,PL71,łódzkie
2020-10-05,2020,304.0,TOTAL,PL72,świętokrzyskie
2020-10-05,2020,510.0,TOTAL,PL81,lubelskie
2020-10-05,2020,403.0,TOTAL,PL82,podkarpackie
2020-10-05,2020,63.0,Y40-59,PL51,dolnośląskie
2020-10-05,2020,1143.0,TOTAL,PL9,mazowieckie
2020-10-05,2020,0.0,UNK,PL,Polska
2020-10-05,2020,0.0,UNK,PL21,małopolskie
2020-10-05,2020,0.0,UNK,PL22,śląskie
2020-10-05,2020,0.0,UNK,PL41,wielkopolskie
2020-10-05,2020,0.0,UNK,PL42,zachodniopomorskie
2020-10-05,2020,0.0,UNK,PL43,lubuskie
2020-10-05,2020,0.0,UNK,PL51,dolnośląskie
2020-10-05,2020,0.0,UNK,PL52,opolskie
2020-10-05,2020,0.0,UNK,PL61,kujawsko-pomorskie
2020-10-05,2020,0.0,UNK,PL62,warmińsko-mazurskie
2020-10-05,2020,0.0,UNK,PL71,łódzkie
2020-10-05,2020,49.0,Y40-59,PL61,kujawsko-pomorskie
2020-10-05,2020,9.0,Y20-39,PL62,warmińsko-mazurskie
2020-10-05,2020,25.0,Y40-59,PL52,opolskie
2020-10-05,2020,92.0,Y_GE80,PL52,opolskie
2020-10-05,2020,196.0,Y_GE80,PL61,kujawsko-pomorskie
2020-10-05,2020,129.0,Y_GE80,PL62,warmińsko-mazurskie
2020-10-05,2020,177.0,Y_GE80,PL63,pomorskie
2020-10-05,2020,293.0,Y_GE80,PL71,łódzkie
2020-10-05,2020,129.0,Y_GE80,PL72,świętokrzyskie
2020-10-05,2020,230.0,Y_GE80,PL81,lubelskie
2020-10-05,2020,191.0,Y_GE80,PL82,podkarpackie
2020-10-05,2020,123.0,Y_GE80,PL84,podlaskie
2020-10-05,2020,533.0,Y_GE80,PL9,mazowieckie
2020-10-05,2020,58.0,Y_LT20,PL,Polska
2020-10-05,2020,5.0,Y_LT20,PL22,śląskie
2020-10-05,2020,2.0,Y_LT20,PL41,wielkopolskie
2020-10-05,2020,4.0,Y_LT20,PL42,zachodniopomorskie
2020-10-05,2020,0.0,Y_LT20,PL43,lubuskie
2020-10-05,2020,6.0,Y_LT20,PL51,dolnośląskie
2020-10-05,2020,3.0,Y_LT20,PL52,opolskie
2020-10-05,2020,3.0,Y_LT20,PL61,kujawsko-pomorskie
2020-10-05,2020,0.0,Y_LT20,PL62,warmińsko-mazurskie
2020-10-05,2020,5.0,Y_LT20,PL63,pomorskie
2020-10-05,2020,2.0,Y_LT20,PL71,łódzkie
2020-10-05,2020,1.0,Y_LT20,PL72,świętokrzyskie
2020-10-05,2020,3.0,Y_LT20,PL81,lubelskie
2020-10-05,2020,4.0,Y_LT20,PL82,podkarpackie
2020-10-05,2020,4.0,Y_LT20,PL84,podlaskie
2020-10-05,2020,9.0,Y_LT20,PL9,mazowieckie
2020-10-05,2020,33.0,Y40-59,PL62,warmińsko-mazurskie
2020-10-05,2020,260.0,Y_GE80,PL51,dolnośląskie
2020-10-05,2020,99.0,Y_GE80,PL43,lubuskie
2020-10-05,2020,7.0,Y_LT20,PL21,małopolskie
2020-10-05,2020,303.0,Y_GE80,PL41,wielkopolskie
2020-10-05,2020,134.0,Y_GE80,PL42,zachodniopomorskie
2020-10-05,2020,67.0,Y40-59,PL71,łódzkie
2020-10-05,2020,38.0,Y40-59,PL72,świętokrzyskie
2020-10-05,2020,49.0,Y40-59,PL81,lubelskie
2020-10-05,2020,48.0,Y40-59,PL82,podkarpackie
2020-10-05,2020,35.0,Y40-59,PL84,podlaskie
2020-10-05,2020,123.0,Y40-59,PL9,mazowieckie
2020-10-05,2020,3539.0,Y60-79,PL,Polska
2020-10-05,2020,273.0,Y60-79,PL21,małopolskie
2020-10-05,2020,467.0,Y60-79,PL22,śląskie
2020-10-05,2020,321.0,Y60-79,PL41,wielkopolskie
2020-10-05,2020,150.0,Y60-79,PL42,zachodniopomorskie
2020-10-05,2020,86.0,Y60-79,PL43,lubuskie
2020-10-05,2020,290.0,Y60-79,PL51,dolnośląskie
2020-10-05,2020,54.0,Y40-59,PL63,pomorskie
2020-10-05,2020,200.0,Y60-79,PL61,kujawsko-pomorskie
2020-10-05,2020,103.0,Y60-79,PL52,opolskie
2020-10-05,2020,329.0,Y_GE80,PL21,małopolskie
2020-10-05,2020,3670.0,Y_GE80,PL,Polska
2020-10-05,2020,455.0,Y60-79,PL9,mazowieckie
2020-10-05,2020,97.0,Y60-79,PL84,podlaskie
2020-10-05,2020,154.0,Y60-79,PL82,podkarpackie
2020-10-05,2020,452.0,Y_GE80,PL22,śląskie
2020-10-05,2020,127.0,Y60-79,PL72,świętokrzyskie
2020-10-05,2020,272.0,Y60-79,PL71,łódzkie
2020-10-05,2020,206.0,Y60-79,PL63,pomorskie
2020-10-05,2020,124.0,Y60-79,PL62,warmińsko-mazurskie
2020-10-05,2020,214.0,Y60-79,PL81,lubelskie
2020-10-12,2020,13.0,Y20-39,PL61,kujawsko-pomorskie
2020-10-12,2020,3.0,Y20-39,PL52,opolskie
2020-10-12,2020,18.0,Y20-39,PL51,dolnośląskie
2020-10-12,2020,0.0,UNK,PL84,podlaskie
2020-10-12,2020,7.0,Y20-39,PL43,lubuskie
2020-10-12,2020,27.0,Y20-39,PL22,śląskie
2020-10-12,2020,18.0,Y20-39,PL41,wielkopolskie
2020-10-12,2020,16.0,Y20-39,PL21,małopolskie
2020-10-12,2020,210.0,Y20-39,PL,Polska
2020-10-12,2020,0.0,UNK,PL9,mazowieckie
2020-10-12,2020,11.0,Y20-39,PL62,warmińsko-mazurskie
2020-10-12,2020,11.0,Y20-39,PL42,zachodniopomorskie
2020-10-12,2020,10.0,Y20-39,PL63,pomorskie
2020-10-12,2020,28.0,Y20-39,PL9,mazowieckie
2020-10-12,2020,12.0,Y20-39,PL72,świętokrzyskie
2020-10-12,2020,9.0,Y20-39,PL81,lubelskie
2020-10-12,2020,8.0,Y20-39,PL82,podkarpackie
2020-10-12,2020,4.0,Y20-39,PL84,podlaskie
2020-10-12,2020,944.0,Y40-59,PL,Polska
2020-10-12,2020,71.0,Y40-59,PL21,małopolskie
2020-10-12,2020,120.0,Y40-59,PL22,śląskie
2020-10-12,2020,74.0,Y40-59,PL41,wielkopolskie
2020-10-12,2020,37.0,Y40-59,PL42,zachodniopomorskie
2020-10-12,2020,31.0,Y40-59,PL43,lubuskie
2020-10-12,2020,75.0,Y40-59,PL51,dolnośląskie
2020-10-12,2020,0.0,UNK,PL82,podkarpackie
2020-10-12,2020,15.0,Y20-39,PL71,łódzkie
2020-10-12,2020,0.0,UNK,PL81,lubelskie
2020-10-12,2020,24.0,Y40-59,PL52,opolskie
2020-10-12,2020,0.0,UNK,PL71,łódzkie
2020-10-12,2020,809.0,TOTAL,PL21,małopolskie
2020-10-12,2020,1208.0,TOTAL,PL22,śląskie
2020-10-12,2020,768.0,TOTAL,PL41,wielkopolskie
2020-10-12,2020,377.0,TOTAL,PL42,zachodniopomorskie
2020-10-12,2020,236.0,TOTAL,PL43,lubuskie
2020-10-12,2020,675.0,TOTAL,PL51,dolnośląskie
2020-10-12,2020,236.0,TOTAL,PL52,opolskie
2020-10-12,2020,495.0,TOTAL,PL61,kujawsko-pomorskie
2020-10-12,2020,330.0,TOTAL,PL62,warmińsko-mazurskie
2020-10-12,2020,505.0,TOTAL,PL63,pomorskie
2020-10-12,2020,679.0,TOTAL,PL71,łódzkie
2020-10-12,2020,359.0,TOTAL,PL72,świętokrzyskie
2020-10-12,2020,520.0,TOTAL,PL81,lubelskie
2020-10-12,2020,493.0,TOTAL,PL82,podkarpackie
2020-10-12,2020,281.0,TOTAL,PL84,podlaskie
2020-10-12,2020,1216.0,TOTAL,PL9,mazowieckie
2020-10-12,2020,0.0,UNK,PL,Polska
2020-10-12,2020,0.0,UNK,PL21,małopolskie
2020-10-12,2020,0.0,UNK,PL22,śląskie
2020-10-12,2020,0.0,UNK,PL41,wielkopolskie
2020-10-12,2020,0.0,UNK,PL42,zachodniopomorskie
2020-10-12,2020,0.0,UNK,PL43,lubuskie
2020-10-12,2020,0.0,UNK,PL51,dolnośląskie
2020-10-12,2020,0.0,UNK,PL52,opolskie
2020-10-12,2020,0.0,UNK,PL61,kujawsko-pomorskie
2020-10-12,2020,0.0,UNK,PL62,warmińsko-mazurskie
2020-10-12,2020,0.0,UNK,PL63,pomorskie
2020-10-12,2020,0.0,UNK,PL72,świętokrzyskie
2020-10-12,2020,9187.0,TOTAL,PL,Polska
2020-10-12,2020,57.0,Y40-59,PL61,kujawsko-pomorskie
2020-10-12,2020,46.0,Y40-59,PL63,pomorskie
2020-10-12,2020,196.0,Y_GE80,PL61,kujawsko-pomorskie
2020-10-12,2020,147.0,Y_GE80,PL62,warmińsko-mazurskie
2020-10-12,2020,218.0,Y_GE80,PL63,pomorskie
2020-10-12,2020,295.0,Y_GE80,PL71,łódzkie
2020-10-12,2020,178.0,Y_GE80,PL72,świętokrzyskie
2020-10-12,2020,253.0,Y_GE80,PL81,lubelskie
2020-10-12,2020,242.0,Y_GE80,PL82,podkarpackie
2020-10-12,2020,138.0,Y_GE80,PL84,podlaskie
2020-10-12,2020,566.0,Y_GE80,PL9,mazowieckie
2020-10-12,2020,40.0,Y_LT20,PL,Polska
2020-10-12,2020,3.0,Y_LT20,PL21,małopolskie
2020-10-12,2020,3.0,Y_LT20,PL22,śląskie
2020-10-12,2020,106.0,Y_GE80,PL52,opolskie
2020-10-12,2020,8.0,Y_LT20,PL41,wielkopolskie
2020-10-12,2020,0.0,Y_LT20,PL43,lubuskie
2020-10-12,2020,3.0,Y_LT20,PL51,dolnośląskie
2020-10-12,2020,2.0,Y_LT20,PL52,opolskie
2020-10-12,2020,2.0,Y_LT20,PL61,kujawsko-pomorskie
2020-10-12,2020,2.0,Y_LT20,PL62,warmińsko-mazurskie
2020-10-12,2020,6.0,Y_LT20,PL63,pomorskie
2020-10-12,2020,3.0,Y_LT20,PL71,łódzkie
2020-10-12,2020,0.0,Y_LT20,PL72,świętokrzyskie
2020-10-12,2020,2.0,Y_LT20,PL81,lubelskie
2020-10-12,2020,2.0,Y_LT20,PL82,podkarpackie
2020-10-12,2020,0.0,Y_LT20,PL84,podlaskie
2020-10-12,2020,4.0,Y_LT20,PL9,mazowieckie
2020-10-12,2020,0.0,Y_LT20,PL42,zachodniopomorskie
2020-10-12,2020,259.0,Y_GE80,PL51,dolnośląskie
2020-10-12,2020,33.0,Y40-59,PL62,warmińsko-mazurskie
2020-10-12,2020,142.0,Y_GE80,PL42,zachodniopomorskie
2020-10-12,2020,62.0,Y40-59,PL71,łódzkie
2020-10-12,2020,36.0,Y40-59,PL72,świętokrzyskie
2020-10-12,2020,58.0,Y40-59,PL81,lubelskie
2020-10-12,2020,53.0,Y40-59,PL82,podkarpackie
2020-10-12,2020,30.0,Y40-59,PL84,podlaskie
2020-10-12,2020,137.0,Y40-59,PL9,mazowieckie
2020-10-12,2020,3910.0,Y60-79,PL,Polska
2020-10-12,2020,86.0,Y_GE80,PL43,lubuskie
2020-10-12,2020,546.0,Y60-79,PL22,śląskie
2020-10-12,2020,338.0,Y60-79,PL41,wielkopolskie
2020-10-12,2020,187.0,Y60-79,PL42,zachodniopomorskie
2020-10-12,2020,112.0,Y60-79,PL43,lubuskie
2020-10-12,2020,320.0,Y60-79,PL51,dolnośląskie
2020-10-12,2020,304.0,Y60-79,PL21,małopolskie
2020-10-12,2020,227.0,Y60-79,PL61,kujawsko-pomorskie
2020-10-12,2020,101.0,Y60-79,PL52,opolskie
2020-10-12,2020,512.0,Y_GE80,PL22,śląskie
2020-10-12,2020,415.0,Y_GE80,PL21,małopolskie
2020-10-12,2020,4083.0,Y_GE80,PL,Polska
2020-10-12,2020,481.0,Y60-79,PL9,mazowieckie
2020-10-12,2020,109.0,Y60-79,PL84,podlaskie
2020-10-12,2020,330.0,Y_GE80,PL41,wielkopolskie
2020-10-12,2020,198.0,Y60-79,PL81,lubelskie
2020-10-12,2020,133.0,Y60-79,PL72,świętokrzyskie
2020-10-12,2020,304.0,Y60-79,PL71,łódzkie
2020-10-12,2020,225.0,Y60-79,PL63,pomorskie
2020-10-12,2020,137.0,Y60-79,PL62,warmińsko-mazurskie
2020-10-12,2020,188.0,Y60-79,PL82,podkarpackie
2020-10-19,2020,12.0,Y20-39,PL61,kujawsko-pomorskie
2020-10-19,2020,6.0,Y20-39,PL52,opolskie
2020-10-19,2020,13.0,Y20-39,PL51,dolnośląskie
2020-10-19,2020,10.0,Y20-39,PL43,lubuskie
2020-10-19,2020,7.0,Y20-39,PL42,zachodniopomorskie
2020-10-19,2020,18.0,Y20-39,PL21,małopolskie
2020-10-19,2020,25.0,Y20-39,PL22,śląskie
2020-10-19,2020,210.0,Y20-39,PL,Polska
2020-10-19,2020,0.0,UNK,PL9,mazowieckie
2020-10-19,2020,0.0,UNK,PL84,podlaskie
2020-10-19,2020,20.0,Y20-39,PL41,wielkopolskie
2020-10-19,2020,11.0,Y20-39,PL62,warmińsko-mazurskie
2020-10-19,2020,83.0,Y40-59,PL51,dolnośląskie
2020-10-19,2020,19.0,Y20-39,PL71,łódzkie
2020-10-19,2020,4.0,Y20-39,PL72,świętokrzyskie
2020-10-19,2020,8.0,Y20-39,PL81,lubelskie
2020-10-19,2020,13.0,Y20-39,PL82,podkarpackie
2020-10-19,2020,4.0,Y20-39,PL84,podlaskie
2020-10-19,2020,32.0,Y20-39,PL9,mazowieckie
2020-10-19,2020,1022.0,Y40-59,PL,Polska
2020-10-19,2020,83.0,Y40-59,PL21,małopolskie
2020-10-19,2020,148.0,Y40-59,PL22,śląskie
2020-10-19,2020,86.0,Y40-59,PL41,wielkopolskie
2020-10-19,2020,37.0,Y40-59,PL42,zachodniopomorskie
2020-10-19,2020,20.0,Y40-59,PL43,lubuskie
2020-10-19,2020,0.0,UNK,PL82,podkarpackie
2020-10-19,2020,8.0,Y20-39,PL63,pomorskie
2020-10-19,2020,0.0,UNK,PL81,lubelskie
2020-10-19,2020,319.0,TOTAL,PL84,podlaskie
2020-10-19,2020,0.0,UNK,PL71,łódzkie
2020-10-19,2020,21.0,Y40-59,PL52,opolskie
2020-10-19,2020,927.0,TOTAL,PL21,małopolskie
2020-10-19,2020,1307.0,TOTAL,PL22,śląskie
2020-10-19,2020,845.0,TOTAL,PL41,wielkopolskie
2020-10-19,2020,413.0,TOTAL,PL42,zachodniopomorskie
2020-10-19,2020,270.0,TOTAL,PL43,lubuskie
2020-10-19,2020,790.0,TOTAL,PL51,dolnośląskie
2020-10-19,2020,253.0,TOTAL,PL52,opolskie
2020-10-19,2020,478.0,TOTAL,PL61,kujawsko-pomorskie
2020-10-19,2020,345.0,TOTAL,PL62,warmińsko-mazurskie
2020-10-19,2020,533.0,TOTAL,PL63,pomorskie
2020-10-19,2020,799.0,TOTAL,PL71,łódzkie
2020-10-19,2020,393.0,TOTAL,PL72,świętokrzyskie
2020-10-19,2020,564.0,TOTAL,PL81,lubelskie
2020-10-19,2020,600.0,TOTAL,PL82,podkarpackie
2020-10-19,2020,1395.0,TOTAL,PL9,mazowieckie
2020-10-19,2020,0.0,UNK,PL,Polska
2020-10-19,2020,0.0,UNK,PL21,małopolskie
2020-10-19,2020,0.0,UNK,PL22,śląskie
2020-10-19,2020,0.0,UNK,PL41,wielkopolskie
2020-10-19,2020,0.0,UNK,PL42,zachodniopomorskie
2020-10-19,2020,0.0,UNK,PL43,lubuskie
2020-10-19,2020,0.0,UNK,PL51,dolnośląskie
2020-10-19,2020,0.0,UNK,PL52,opolskie
2020-10-19,2020,0.0,UNK,PL61,kujawsko-pomorskie
2020-10-19,2020,0.0,UNK,PL62,warmińsko-mazurskie
2020-10-19,2020,0.0,UNK,PL63,pomorskie
2020-10-19,2020,0.0,UNK,PL72,świętokrzyskie
2020-10-19,2020,10231.0,TOTAL,PL,Polska
2020-10-19,2020,60.0,Y40-59,PL61,kujawsko-pomorskie
2020-10-19,2020,45.0,Y40-59,PL63,pomorskie
2020-10-19,2020,192.0,Y_GE80,PL61,kujawsko-pomorskie
2020-10-19,2020,136.0,Y_GE80,PL62,warmińsko-mazurskie
2020-10-19,2020,228.0,Y_GE80,PL63,pomorskie
2020-10-19,2020,314.0,Y_GE80,PL71,łódzkie
2020-10-19,2020,182.0,Y_GE80,PL72,świętokrzyskie
2020-10-19,2020,290.0,Y_GE80,PL81,lubelskie
2020-10-19,2020,281.0,Y_GE80,PL82,podkarpackie
2020-10-19,2020,174.0,Y_GE80,PL84,podlaskie
2020-10-19,2020,685.0,Y_GE80,PL9,mazowieckie
2020-10-19,2020,44.0,Y_LT20,PL,Polska
2020-10-19,2020,4.0,Y_LT20,PL21,małopolskie
2020-10-19,2020,3.0,Y_LT20,PL41,wielkopolskie
2020-10-19,2020,123.0,Y_GE80,PL52,opolskie
2020-10-19,2020,1.0,Y_LT20,PL42,zachodniopomorskie
2020-10-19,2020,2.0,Y_LT20,PL51,dolnośląskie
2020-10-19,2020,2.0,Y_LT20,PL52,opolskie
2020-10-19,2020,0.0,Y_LT20,PL61,kujawsko-pomorskie
2020-10-19,2020,2.0,Y_LT20,PL62,warmińsko-mazurskie
2020-10-19,2020,5.0,Y_LT20,PL63,pomorskie
2020-10-19,2020,4.0,Y_LT20,PL71,łódzkie
2020-10-19,2020,1.0,Y_LT20,PL72,świętokrzyskie
2020-10-19,2020,5.0,Y_LT20,PL81,lubelskie
2020-10-19,2020,0.0,Y_LT20,PL82,podkarpackie
2020-10-19,2020,1.0,Y_LT20,PL84,podlaskie
2020-10-19,2020,10.0,Y_LT20,PL9,mazowieckie
2020-10-19,2020,42.0,Y40-59,PL62,warmińsko-mazurskie
2020-10-19,2020,0.0,Y_LT20,PL43,lubuskie
2020-10-19,2020,327.0,Y_GE80,PL51,dolnośląskie
2020-10-19,2020,4.0,Y_LT20,PL22,śląskie
2020-10-19,2020,178.0,Y_GE80,PL42,zachodniopomorskie
2020-10-19,2020,119.0,Y_GE80,PL43,lubuskie
2020-10-19,2020,31.0,Y40-59,PL72,świętokrzyskie
2020-10-19,2020,45.0,Y40-59,PL81,lubelskie
2020-10-19,2020,56.0,Y40-59,PL82,podkarpackie
2020-10-19,2020,34.0,Y40-59,PL84,podlaskie
2020-10-19,2020,135.0,Y40-59,PL9,mazowieckie
2020-10-19,2020,4336.0,Y60-79,PL,Polska
2020-10-19,2020,357.0,Y60-79,PL21,małopolskie
2020-10-19,2020,553.0,Y60-79,PL22,śląskie
2020-10-19,2020,388.0,Y60-79,PL41,wielkopolskie
2020-10-19,2020,190.0,Y60-79,PL42,zachodniopomorskie
2020-10-19,2020,121.0,Y60-79,PL43,lubuskie
2020-10-19,2020,365.0,Y60-79,PL51,dolnośląskie
2020-10-19,2020,101.0,Y60-79,PL52,opolskie
2020-10-19,2020,96.0,Y40-59,PL71,łódzkie
2020-10-19,2020,348.0,Y_GE80,PL41,wielkopolskie
2020-10-19,2020,214.0,Y60-79,PL61,kujawsko-pomorskie
2020-10-19,2020,577.0,Y_GE80,PL22,śląskie
2020-10-19,2020,465.0,Y_GE80,PL21,małopolskie
2020-10-19,2020,4619.0,Y_GE80,PL,Polska
2020-10-19,2020,106.0,Y60-79,PL84,podlaskie
2020-10-19,2020,533.0,Y60-79,PL9,mazowieckie
2020-10-19,2020,216.0,Y60-79,PL81,lubelskie
2020-10-19,2020,175.0,Y60-79,PL72,świętokrzyskie
2020-10-19,2020,366.0,Y60-79,PL71,łódzkie
2020-10-19,2020,247.0,Y60-79,PL63,pomorskie
2020-10-19,2020,154.0,Y60-79,PL62,warmińsko-mazurskie
2020-10-19,2020,250.0,Y60-79,PL82,podkarpackie
2020-10-26,2020,27.0,Y20-39,PL41,wielkopolskie
2020-10-26,2020,11.0,Y20-39,PL51,dolnośląskie
2020-10-26,2020,7.0,Y20-39,PL43,lubuskie
2020-10-26,2020,8.0,Y20-39,PL42,zachodniopomorskie
2020-10-26,2020,27.0,Y20-39,PL22,śląskie
2020-10-26,2020,0.0,UNK,PL81,lubelskie
2020-10-26,2020,228.0,Y20-39,PL,Polska
2020-10-26,2020,0.0,UNK,PL9,mazowieckie
2020-10-26,2020,0.0,UNK,PL84,podlaskie
2020-10-26,2020,0.0,UNK,PL82,podkarpackie
2020-10-26,2020,4.0,Y20-39,PL52,opolskie
2020-10-26,2020,9.0,Y20-39,PL21,małopolskie
2020-10-26,2020,12.0,Y20-39,PL61,kujawsko-pomorskie
2020-10-26,2020,5.0,Y20-39,PL84,podlaskie
2020-10-26,2020,11.0,Y20-39,PL63,pomorskie
2020-10-26,2020,24.0,Y20-39,PL71,łódzkie
2020-10-26,2020,12.0,Y20-39,PL72,świętokrzyskie
2020-10-26,2020,20.0,Y20-39,PL81,lubelskie
2020-10-26,2020,14.0,Y20-39,PL82,podkarpackie
2020-10-26,2020,30.0,Y20-39,PL9,mazowieckie
2020-10-26,2020,1258.0,Y40-59,PL,Polska
2020-10-26,2020,114.0,Y40-59,PL21,małopolskie
2020-10-26,2020,159.0,Y40-59,PL22,śląskie
2020-10-26,2020,106.0,Y40-59,PL41,wielkopolskie
2020-10-26,2020,53.0,Y40-59,PL42,zachodniopomorskie
2020-10-26,2020,27.0,Y40-59,PL43,lubuskie
2020-10-26,2020,7.0,Y20-39,PL62,warmińsko-mazurskie
2020-10-26,2020,86.0,Y40-59,PL51,dolnośląskie
2020-10-26,2020,12364.0,TOTAL,PL,Polska
2020-10-26,2020,0.0,UNK,PL63,pomorskie
2020-10-26,2020,1247.0,TOTAL,PL21,małopolskie
2020-10-26,2020,1578.0,TOTAL,PL22,śląskie
2020-10-26,2020,960.0,TOTAL,PL41,wielkopolskie
2020-10-26,2020,446.0,TOTAL,PL42,zachodniopomorskie
2020-10-26,2020,330.0,TOTAL,PL43,lubuskie
2020-10-26,2020,926.0,TOTAL,PL51,dolnośląskie
