JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_0618092,tomaszowski (lubelskie),284,36,241,424,304,3885,1122,"28,9",1289,Tarnawatka,lubelskie,<20k
JPT_1864011,Tarnobrzeg,5231,812,4058,6936,4592,46360,20031,"43,2",21629,Tarnobrzeg,podkarpackie,20k-50k
JPT_0602123,biłgorajski,588,72,420,693,595,6616,2229,"33,7",2368,Tarnogród,lubelskie,<20k
JPT_1805112,jasielski,626,76,474,852,625,9151,2436,"26,6",2653,Tarnowiec,podkarpackie,<20k
JPT_3021172,poznański,2143,1198,4811,6080,2671,28908,14699,"50,8",16903,Tarnowo Podgórne,wielkopolskie,20k-50k
JPT_2413041,tarnogórski,6634,1561,7459,10253,5939,61756,29480,"47,7",31846,Tarnowskie Góry,śląskie,50k-100k
JPT_1263011,Tarnów,12156,1984,9858,14588,10051,107498,43905,"40,8",48637,Tarnów,małopolskie,>100k
JPT_1216092,tarnowski,1775,475,2407,3640,1852,26224,9024,"34,4",10149,Tarnów,małopolskie,20k-50k
JPT_1609112,opolski (opolskie),698,142,935,1208,717,9632,3448,"35,8",3700,Tarnów Opolski,opolskie,<20k
JPT_3031062,złotowski,212,41,196,348,272,2969,890,30,1069,Tarnówka,wielkopolskie,<20k
JPT_2606072,opatowski,397,37,289,441,458,5067,1371,"27,1",1622,Tarłów,świętokrzyskie,<20k
JPT_2214011,tczewski,5867,1489,6717,9299,5669,59430,25627,"43,1",29042,Tczew,pomorskie,50k-100k
JPT_2214062,tczewski,722,348,1838,2463,1078,15335,5556,"36,2",6449,Tczew,pomorskie,<20k
JPT_1436042,zwoleński,307,60,351,565,345,4874,1353,"27,8",1628,Tczów,mazowieckie,<20k
JPT_0618102,tomaszowski (lubelskie),372,30,204,362,292,3854,1132,"29,4",1260,Telatyn,lubelskie,<20k
JPT_1428082,sochaczewski,973,305,1418,1923,1083,11542,4806,"41,6",5702,Teresin,mazowieckie,<20k
JPT_0601021,bialski,521,82,479,839,549,5457,2236,41,2470,Terespol,lubelskie,<20k
JPT_0601162,bialski,521,100,495,844,534,6594,2269,"34,4",2494,Terespol,lubelskie,<20k
JPT_0602132,biłgorajski,199,26,172,276,212,3876,801,"20,7",885,Tereszpol,lubelskie,<20k
JPT_1209082,myślenicki,465,155,844,1169,578,8860,2707,"30,6",3211,Tokarnia,małopolskie,<20k
JPT_2804093,elbląski,600,150,627,1055,702,6528,2701,"41,4",3134,Tolkmicko,warmińsko-mazurskie,<20k
JPT_0618011,tomaszowski (lubelskie),2009,261,1602,2626,2189,18783,8045,"42,8",8687,Tomaszów Lubelski,lubelskie,<20k
JPT_0618112,tomaszowski (lubelskie),705,104,744,1356,780,11292,3363,"29,8",3689,Tomaszów Lubelski,lubelskie,<20k
JPT_1016011,tomaszowski (łódzkie),6985,1221,5552,8941,6475,61338,26638,"43,4",29174,Tomaszów Mazowiecki,łódzkie,50k-100k
JPT_1016092,tomaszowski (łódzkie),722,213,1030,1650,914,11251,4092,"36,4",4529,Tomaszów Mazowiecki,łódzkie,<20k
JPT_1218082,wadowicki,511,177,982,1336,611,8223,3267,"39,7",3617,Tomice,małopolskie,<20k
JPT_0411072,radziejowski,420,80,467,678,442,4738,1856,"39,2",2087,Topólka,kujawsko-pomorskie,<20k
JPT_0463011,Toruń,22743,5312,26217,33051,20992,198613,98455,"49,6",108315,Toruń,kujawsko-pomorskie,>100k
JPT_0807053,sulęciński,466,130,594,912,589,6734,2303,"34,2",2691,Torzym,lubuskie,<20k
JPT_2405073,gliwicki,710,179,842,1223,776,9361,3395,"36,3",3730,Toszek,śląskie,<20k
JPT_0617052,świdnicki (lubelskie),737,85,541,999,672,8833,2683,"30,4",3034,Trawniki,lubelskie,<20k
JPT_1403122,garwoliński,541,69,580,830,501,7236,2185,"30,2",2521,Trojanów,mazowieckie,<20k
JPT_1415112,ostrołęcki,362,75,363,552,436,4725,1570,"33,2",1788,Troszyn,mazowieckie,<20k
JPT_1814082,przeworski,422,67,421,688,432,8498,1845,"21,7",2030,Tryńcza,podkarpackie,<20k
JPT_1201082,bocheński,374,79,590,729,390,5646,1852,"32,8",2162,Trzciana,małopolskie,<20k
JPT_3002073,czarnkowsko-trzcianecki,2137,510,2319,3652,2327,24224,9147,"37,8",10945,Trzcianka,wielkopolskie,20k-50k
JPT_2008072,moniecki,339,41,198,337,255,4193,983,"23,4",1170,Trzcianne,podlaskie,<20k
JPT_0803063,międzyrzecki,542,159,662,960,598,6365,2486,"39,1",2921,Trzciel,lubuskie,<20k
JPT_3008072,kępiński,444,106,499,757,393,4934,1786,"36,2",2199,Trzcinica,wielkopolskie,<20k
JPT_3206083,gryfiński,458,83,407,705,471,5174,1855,"35,9",2124,Trzcińsko-Zdrój,zachodniopomorskie,<20k
JPT_3205083,gryficki,1278,271,1560,2494,1658,15995,6367,"39,8",7261,Trzebiatów,zachodniopomorskie,<20k
JPT_0809082,zielonogórski,284,66,337,506,346,3343,1344,"40,2",1539,Trzebiechów,lubuskie,<20k
JPT_0811082,żarski,447,99,461,785,512,5640,2021,"35,8",2304,Trzebiel,lubuskie,<20k
JPT_2201092,bytowski,274,64,323,527,323,3706,1336,36,1511,Trzebielino,pomorskie,<20k
JPT_0611092,łukowski,466,50,449,682,445,7320,1939,"26,5",2092,Trzebieszów,lubelskie,<20k
JPT_1203053,chrzanowski,3241,686,3471,5301,3566,33633,14484,"43,1",16265,Trzebinia,małopolskie,20k-50k
JPT_0220033,trzebnicki,2159,580,2986,3982,2338,24442,10433,"42,7",12045,Trzebnica,dolnośląskie,20k-50k
JPT_1816132,rzeszowski,1485,320,2042,2934,1491,22633,7674,"33,9",8272,Trzebownisko,podkarpackie,20k-50k
JPT_3003093,gnieźnieński,1144,281,1349,2001,1242,14222,4584,"32,2",6017,Trzemeszno,wielkopolskie,<20k
JPT_0604062,hrubieszowski,364,48,284,414,372,4071,1313,"32,3",1482,Trzeszczany,lubelskie,<20k
JPT_1212062,olkuski,644,138,811,1085,564,7039,2861,"40,6",3242,Trzyciąż,małopolskie,<20k
JPT_0607072,kraśnicki,548,65,382,616,449,6390,1799,"28,2",2060,Trzydnik Duży,lubelskie,<20k
JPT_2204082,gdański,666,269,1156,1753,865,11242,3977,"35,4",4709,Trąbki Wielkie,pomorskie,<20k
JPT_0416063,tucholski,1953,401,1988,2972,2047,20151,8573,"42,5",9361,Tuchola,kujawsko-pomorskie,20k-50k
JPT_2201102,bytowski,232,55,343,509,327,4312,1306,"30,3",1466,Tuchomie,pomorskie,<20k
JPT_1216103,tarnowski,1092,183,1213,1835,1114,17809,4836,"27,2",5437,Tuchów,małopolskie,<20k
JPT_0601172,bialski,289,29,168,272,212,2958,864,"29,2",970,Tuczna,lubelskie,<20k
JPT_3217043,wałecki,439,87,369,585,434,4871,1588,"32,6",1914,Tuczno,zachodniopomorskie,<20k
JPT_2601072,buski,372,46,301,491,294,3690,1234,"33,4",1504,Tuczępy,świętokrzyskie,<20k
JPT_3027073,turecki,761,102,909,1457,952,10526,3368,32,4181,Tuliszków,wielkopolskie,<20k
JPT_0811092,żarski,275,44,257,433,333,3022,1210,40,1342,Tuplice,lubuskie,<20k
JPT_1609132,opolski (opolskie),678,151,810,1248,720,10029,3322,"33,1",3607,Turawa,opolskie,<20k
JPT_3027011,turecki,3096,432,2469,4081,3058,26441,11305,"42,8",13136,Turek,wielkopolskie,20k-50k
JPT_3027082,turecki,492,122,835,1413,647,10152,2860,"28,2",3509,Turek,wielkopolskie,<20k
JPT_0602142,biłgorajski,671,39,302,577,468,5942,1880,"31,6",2057,Turobin,lubelskie,<20k
JPT_2006062,kolneński,289,23,210,366,186,5113,955,"18,7",1074,Turośl,podlaskie,<20k
JPT_2002112,białostocki,429,102,577,893,493,6524,2319,"35,5",2494,Turośń Kościelna,podlaskie,<20k
JPT_1006113,łódzki wschodni,1024,235,1268,1963,1130,12453,5001,"40,2",5620,Tuszyn,łódzkie,<20k
JPT_1811092,mielecki,501,83,518,877,436,8254,2177,"26,4",2415,Tuszów Narodowy,podkarpackie,<20k
JPT_1609123,opolski (opolskie),464,76,396,642,575,5195,1966,"37,8",2153,Tułowice,opolskie,<20k
JPT_0214083,oleśnicki,1088,226,1283,1937,1187,12889,5167,"40,1",5721,Twardogóra,dolnośląskie,<20k
JPT_2413082,tarnogórski,619,141,702,1133,634,8282,2883,"34,8",3229,Tworóg,śląskie,<20k
JPT_3201043,białogardzki,478,94,523,773,653,6718,2018,30,2521,Tychowo,zachodniopomorskie,<20k
JPT_2477011,Tychy,12804,3176,15239,20298,15110,126871,59364,"46,8",66627,Tychy,śląskie,>100k
JPT_1816143,rzeszowski,698,176,877,1347,628,10662,3465,"32,5",3726,Tyczyn,podkarpackie,<20k
JPT_2002123,białostocki,475,45,338,533,363,6167,1563,"25,3",1754,Tykocin,podlaskie,<20k
JPT_1207122,limanowski,322,84,614,706,398,6608,1873,"28,3",2124,Tymbark,małopolskie,<20k
JPT_1817062,sanocki,111,10,98,151,94,1976,429,"21,7",464,Tyrawa Wołoska,podkarpackie,<20k
JPT_0618123,tomaszowski (lubelskie),508,69,382,649,503,5437,1759,"32,4",2111,Tyszowce,lubelskie,<20k
JPT_0408082,lipnowski,320,68,380,564,348,4656,1321,"28,4",1680,Tłuchowo,kujawsko-pomorskie,<20k
JPT_1434113,wołomiński,1250,369,2042,3071,1617,20104,7252,"36,1",8349,Tłuszcz,mazowieckie,20k-50k
JPT_0604072,hrubieszowski,404,42,292,488,357,4478,1367,"30,5",1583,Uchanie,lubelskie,<20k
JPT_0218052,średzki (dolnośląskie),439,82,404,689,512,5014,1868,"37,3",2126,Udanin,dolnośląskie,<20k
JPT_1611063,strzelecki,428,106,600,784,444,6426,2165,"33,7",2362,Ujazd,opolskie,<20k
JPT_1016102,tomaszowski (łódzkie),587,93,579,977,688,7706,2439,"31,7",2924,Ujazd,łódzkie,<20k
JPT_2417142,żywiecki,306,41,306,453,361,4406,1317,"29,9",1467,Ujsoły,śląskie,<20k
JPT_3019073,pilski,709,203,871,1315,811,7946,3223,"40,6",3909,Ujście,wielkopolskie,<20k
JPT_0615072,radzyński,357,47,364,524,362,5962,1446,"24,3",1654,Ulan-Majorat,lubelskie,<20k
JPT_1812073,niżański,569,60,436,677,521,8214,2091,"25,5",2263,Ulanów,podkarpackie,<20k
JPT_0618132,tomaszowski (lubelskie),382,26,243,405,344,4455,1270,"28,5",1400,Ulhówek,lubelskie,<20k
JPT_1011043,poddębicki,786,92,635,1023,636,6956,2941,"42,3",3172,Uniejów,łódzkie,<20k
JPT_0404072,chełmiński,549,144,756,1025,677,6989,2628,"37,6",3151,Unisław,kujawsko-pomorskie,<20k
JPT_0619052,włodawski,285,47,298,447,344,4164,1272,"30,5",1421,Urszulin,lubelskie,<20k
JPT_0607083,kraśnicki,681,90,513,921,664,8453,2641,"31,2",2869,Urzędów,lubelskie,<20k
JPT_2212011,słupski,2046,292,1563,2340,1908,15199,7336,"48,3",8149,Ustka,pomorskie,<20k
JPT_2212102,słupski,487,138,827,1279,842,8295,3133,"37,8",3573,Ustka,pomorskie,<20k
JPT_3208072,kołobrzeski,378,81,474,718,423,3617,1819,"50,3",2074,Ustronie Morskie,zachodniopomorskie,<20k
JPT_2403021,cieszyński,1846,285,1595,2305,1530,15989,6928,"43,3",7561,Ustroń,śląskie,<20k
JPT_1801083,bieszczadzki,1157,171,1069,1733,1323,17074,4938,"28,9",5453,Ustrzyki Dolne,podkarpackie,<20k
JPT_0616062,rycki,300,41,253,346,312,3145,1076,"34,2",1252,Ułęż,lubelskie,<20k
JPT_1205102,gorlicki,370,80,491,652,427,6880,1827,"26,6",2020,Uście Gorlickie,małopolskie,<20k
JPT_0608132,lubartowski,220,24,209,256,204,3120,765,"24,5",913,Uścimów,lubelskie,<20k
JPT_1218093,wadowicki,3280,731,4066,5792,3351,37585,15777,42,17220,Wadowice,małopolskie,20k-50k
JPT_1811102,mielecki,415,69,505,841,363,7738,1885,"24,4",2193,Wadowice Górne,podkarpackie,<20k
JPT_0401082,aleksandrowski,335,67,423,572,388,4564,1544,"33,8",1785,Waganiec,kujawsko-pomorskie,<20k
JPT_1605042,krapkowicki,348,61,424,495,324,5374,1422,"26,5",1652,Walce,opolskie,<20k
JPT_0221082,wałbrzyski,456,113,427,721,544,5392,2005,"37,2",2261,Walim,dolnośląskie,<20k
JPT_3028062,wągrowiecki,241,55,311,409,305,2931,1137,"38,8",1321,Wapno,wielkopolskie,<20k
JPT_1406113,grójecki,1625,329,2058,2909,1949,19167,8006,"41,8",8870,Warka,mazowieckie,<20k
JPT_0414112,świecki,402,96,451,816,523,6464,1974,"30,5",2288,Warlubie,kujawsko-pomorskie,<20k
JPT_3212062,pyrzycki,265,64,302,476,330,3443,1266,"36,8",1437,Warnice,zachodniopomorskie,<20k
JPT_1465011,Warszawa,216618,60079,350823,356511,171312,1794166,1062243,"59,2",1155345,Warszawa,mazowieckie,>100k
JPT_1014093,sieradzki,1096,155,950,1567,1039,12510,4139,"33,1",4807,Warta,łódzkie,<20k
JPT_0201062,bolesławiecki,574,116,717,1128,767,8579,2879,"33,6",3302,Warta Bolesławiecka,dolnośląskie,<20k
JPT_1011052,poddębicki,534,76,578,897,549,6239,2301,"36,9",2634,Wartkowice,łódzkie,<20k
JPT_2002133,białostocki,1154,272,1740,2603,1239,18067,6520,"36,1",7008,Wasilków,podlaskie,<20k
JPT_0265011,Wałbrzych,13007,2014,9747,15610,13347,109971,48709,"44,3",53725,Wałbrzych,dolnośląskie,>100k
JPT_3217011,wałecki,2716,475,2394,3836,2748,24949,10331,"41,4",12169,Wałcz,zachodniopomorskie,20k-50k
JPT_3217052,wałecki,718,187,1119,1687,1153,12664,3790,"29,9",4864,Wałcz,zachodniopomorskie,<20k
JPT_2607062,ostrowiecki,582,72,457,754,541,6766,1887,"27,9",2406,Waśniów,świętokrzyskie,<20k
JPT_2215031,wejherowski,4593,1190,5574,7739,4085,49099,20509,"41,8",23181,Wejherowo,pomorskie,20k-50k
JPT_2215102,wejherowski,1241,656,2983,4235,1701,27177,9333,"34,3",10816,Wejherowo,pomorskie,20k-50k
JPT_0604082,hrubieszowski,909,114,624,1051,795,9121,3073,"33,7",3493,Werbkowice,lubelskie,<20k
JPT_2208052,lęborski,388,103,483,806,489,6034,1986,"32,9",2269,Wicko,pomorskie,<20k
JPT_1003042,łaski,767,103,567,990,668,7272,2569,"35,3",3095,Widawa,łódzkie,<20k
JPT_3206092,gryfiński,389,87,440,709,523,5391,1940,36,2148,Widuchowa,zachodniopomorskie,<20k
JPT_1413092,mławski,321,54,284,479,307,3996,1222,"30,6",1445,Wieczfnia Kościelna,mazowieckie,<20k
JPT_2817083,szczycieński,356,72,401,683,449,6456,1720,"26,6",1961,Wielbark,warmińsko-mazurskie,<20k
JPT_3002083,czarnkowsko-trzcianecki,1059,267,1322,1943,1249,12155,5278,"43,4",5840,Wieleń,wielkopolskie,<20k
JPT_0408092,lipnowski,423,108,620,860,513,6712,2141,"31,9",2524,Wielgie,kujawsko-pomorskie,<20k
JPT_1012132,radomszczański,396,40,298,481,292,4510,1217,27,1507,Wielgomłyny,łódzkie,<20k
JPT_3005053,grodziski (wielkopolskie),470,125,788,1032,659,6935,2482,"35,8",3074,Wielichowo,wielkopolskie,<20k
JPT_1219053,wielicki,4448,1652,8345,11043,4893,61233,26913,44,30381,Wieliczka,małopolskie,50k-100k
JPT_2813062,olecki,201,52,238,341,266,3197,986,"30,8",1098,Wieliczki,warmińsko-mazurskie,<20k
JPT_1408052,legionowski,981,452,2368,3001,1327,16053,7199,"44,8",8129,Wieliszew,mazowieckie,<20k
JPT_0415082,toruński,399,181,546,945,447,5278,2244,"42,5",2518,Wielka Nieszawka,kujawsko-pomorskie,<20k
JPT_1206152,krakowski,906,409,2082,2710,1150,13162,6543,"49,7",7257,Wielka Wieś,małopolskie,<20k
JPT_1809082,lubaczowski,208,28,263,357,193,3777,949,"25,1",1049,Wielkie Oczy,podkarpackie,<20k
JPT_1815052,ropczycko-sędziszowski,408,51,403,636,363,8094,1676,"20,7",1861,Wielopole Skrzyńskie,podkarpackie,<20k
JPT_2405082,gliwicki,382,79,441,639,379,5821,1721,"29,6",1920,Wielowieś,śląskie,<20k
JPT_1017093,wieluński,3366,657,3132,5023,3516,31137,14490,"46,5",15694,Wieluń,łódzkie,20k-50k
JPT_1423082,przysuski,441,53,441,692,465,5256,1720,"32,7",2092,Wieniawa,mazowieckie,<20k
JPT_1218102,wadowicki,821,260,1381,1885,995,12504,4443,"35,5",5342,Wieprz,małopolskie,<20k
JPT_1018073,wieruszowski,1345,254,1524,2210,1327,14184,6180,"43,6",6660,Wieruszów,łódzkie,<20k
JPT_0603122,chełmski,373,55,358,535,399,5000,1588,"31,8",1720,Wierzbica,lubelskie,<20k
JPT_1425112,radomski,664,132,676,1198,820,9608,3102,"32,3",3490,Wierzbica,mazowieckie,<20k
JPT_3010132,koniński,496,143,628,1018,588,7216,2255,"31,2",2873,Wierzbinek,wielkopolskie,<20k
JPT_1433092,węgrowski,279,32,234,365,277,2718,1002,"36,9",1187,Wierzbno,mazowieckie,<20k
JPT_1017102,wieluński,603,135,682,1023,566,6604,2703,"40,9",3009,Wierzchlas,łódzkie,<20k
JPT_1216112,tarnowski,761,165,858,1311,773,10793,3252,"30,1",3868,Wierzchosławice,małopolskie,<20k
JPT_3203052,drawski,390,104,416,631,481,4192,1839,"43,9",2022,Wierzchowo,zachodniopomorskie,<20k
JPT_1216122,tarnowski,283,28,210,387,261,3924,1049,"26,7",1169,Wietrzychowice,małopolskie,<20k
JPT_3013062,leszczyński,267,58,234,407,239,3863,991,"25,7",1205,Wijewo,wielkopolskie,<20k
JPT_2402093,bielski (śląskie),1441,410,2071,3048,1549,17794,7284,"40,9",8519,Wilamowice,śląskie,<20k
JPT_2609082,sandomierski,343,52,326,493,357,3646,1395,"38,3",1571,Wilczyce,świętokrzyskie,<20k
JPT_3010142,koniński,476,110,554,875,535,6182,2104,34,2550,Wilczyn,wielkopolskie,<20k
JPT_2802072,braniewski,226,59,226,339,259,2935,976,"33,3",1109,Wilczęta,warmińsko-mazurskie,<20k
JPT_1403132,garwoliński,466,91,549,825,434,5261,1932,"36,7",2365,Wilga,mazowieckie,<20k
JPT_2402102,bielski (śląskie),1272,325,1428,2163,1265,13382,5665,"42,3",6453,Wilkowice,śląskie,<20k
JPT_0607092,kraśnicki,400,51,399,578,411,5510,1732,"31,4",1839,Wilkołaz,lubelskie,<20k
JPT_1606052,namysłowski,284,102,336,610,401,4357,1565,"35,9",1733,Wilków,opolskie,<20k
JPT_0612072,opolski (lubelskie),399,61,315,535,378,4367,1529,35,1688,Wilków,lubelskie,<20k
JPT_1424062,pułtuski,268,63,420,594,311,4101,1407,"34,3",1656,Winnica,mazowieckie,<20k
JPT_1438052,żyrardowski,706,165,828,1441,850,9853,3469,"35,2",3990,Wiskitki,mazowieckie,<20k
JPT_0220042,trzebnicki,735,290,1299,1954,1093,10624,4849,"45,6",5373,Wisznia Mała,dolnośląskie,<20k
JPT_0601182,bialski,424,75,367,552,408,4871,1664,"34,2",1826,Wisznice,lubelskie,<20k
JPT_2403031,cieszyński,918,149,828,1175,840,11007,3554,"32,3",3910,Wisła,śląskie,<20k
JPT_3003103,gnieźnieński,1125,288,1504,2232,1332,13512,5491,"40,6",6481,Witkowo,wielkopolskie,<20k
JPT_0801073,gorzowski,819,161,978,1658,1106,12778,4336,"33,9",4722,Witnica,lubuskie,<20k
JPT_1004082,łęczycki,341,51,324,510,354,3201,1435,"44,8",1580,Witonia,łódzkie,<20k
JPT_2007082,łomżyński,337,20,259,389,271,3946,1092,"27,7",1276,Wizna,podlaskie,<20k
JPT_1417082,otwocki,924,433,1589,2506,1171,13330,5880,"44,1",6623,Wiązowna,mazowieckie,<20k
JPT_1804112,jarosławski,609,111,705,1212,759,11743,3083,"26,3",3396,Wiązownica,podkarpackie,<20k
JPT_0217053,strzeliński,551,141,618,985,636,7041,2602,37,2931,Wiązów,dolnośląskie,<20k
JPT_0413043,sępoleński,1210,275,1289,1860,1246,13309,5432,"40,8",5880,Więcbork,kujawsko-pomorskie,<20k
JPT_0222022,wołowski,728,122,685,1093,744,8212,3136,"38,2",3372,Wińsko,dolnośląskie,<20k
JPT_2601083,buski,519,61,421,658,530,5420,1844,34,2189,Wiślica,świętokrzyskie,<20k
JPT_1426112,siedlecki,257,31,306,516,294,5774,1260,"21,8",1404,Wiśniew,mazowieckie,<20k
JPT_1413102,mławski,352,62,378,732,367,5196,1581,"30,4",1891,Wiśniewo,mazowieckie,<20k
JPT_1209092,myślenicki,393,103,645,891,528,7418,2268,"30,6",2560,Wiśniowa,małopolskie,<20k
JPT_1819052,strzyżowski,485,86,500,723,460,7988,2007,"25,1",2254,Wiśniowa,podkarpackie,<20k
JPT_2012092,suwalski,218,25,128,243,183,2311,741,"32,1",797,Wiżajny,podlaskie,<20k
JPT_0212053,lwówecki,376,69,338,538,499,4214,1602,38,1820,Wleń,dolnośląskie,<20k
JPT_1426122,siedlecki,322,41,238,417,302,4382,1147,"26,2",1320,Wodynie,mazowieckie,<20k
JPT_1003052,łaski,300,52,325,521,327,3496,1359,"38,9",1525,Wodzierady,łódzkie,<20k
JPT_2602092,jędrzejowski,839,154,670,1013,744,6893,2750,"39,9",3420,Wodzisław,świętokrzyskie,<20k
JPT_2415041,wodzisławski,4944,977,4272,7033,3978,47576,19565,"41,1",21205,Wodzisław Śląski,śląskie,20k-50k
JPT_0615082,radzyński,556,74,359,624,519,6501,1877,"28,9",2132,Wohyń,lubelskie,<20k
JPT_1807092,krośnieński (podkarpackie),609,95,530,932,611,9360,2588,"27,6",2777,Wojaszówka,podkarpackie,<20k
JPT_2606082,opatowski,336,62,300,449,339,3988,1304,"32,7",1486,Wojciechowice,świętokrzyskie,<20k
JPT_0609132,lubelski,519,70,484,865,481,5957,2232,"37,5",2419,Wojciechów,lubelskie,<20k
JPT_0611102,łukowski,417,40,322,569,349,6828,1505,22,1697,Wojcieszków,lubelskie,<20k
JPT_0226011,złotoryjski,329,63,313,502,392,3572,1394,39,1599,Wojcieszów,dolnośląskie,<20k
JPT_2401031,będziński,940,175,1008,1598,1031,8877,4237,"47,7",4752,Wojkowice,śląskie,<20k
JPT_1216133,tarnowski,882,185,1078,1503,865,13340,3948,"29,6",4513,Wojnicz,małopolskie,<20k
JPT_0603132,chełmski,330,24,236,394,319,3716,1147,"30,9",1303,Wojsławice,lubelskie,<20k
JPT_1010102,piotrkowski,976,166,1039,1630,873,11981,4070,34,4684,Wola Krzysztoporska,łódzkie,<20k
JPT_0611112,łukowski,386,33,336,514,345,4584,1405,"30,7",1614,Wola Mysłowska,lubelskie,<20k
JPT_0619072,włodawski,364,39,259,500,341,3817,1331,"34,9",1503,Wola Uhruska,lubelskie,<20k
JPT_1425122,radomski,494,107,693,1003,587,8894,2491,28,2884,Wolanów,mazowieckie,<20k
JPT_1212073,olkuski,2188,408,2434,3664,2147,22614,9627,"42,6",10841,Wolbrom,małopolskie,20k-50k
JPT_1010113,piotrkowski,670,126,712,1123,685,7836,2962,"37,8",3316,Wolbórz,łódzkie,<20k
JPT_3207063,kamieński,1096,232,1008,1686,1434,12081,4518,"37,4",5456,Wolin,zachodniopomorskie,<20k
JPT_3029033,wolsztyński,2749,740,3541,4936,2684,30517,13146,"43,1",14650,Wolsztyn,wielkopolskie,20k-50k
JPT_1604043,kluczborski,1140,217,995,1543,1111,13329,4468,"33,5",5006,Wołczyn,opolskie,<20k
JPT_1434123,wołomiński,4822,1249,5700,8531,4711,51726,22384,"43,3",25013,Wołomin,mazowieckie,50k-100k
JPT_0222033,wołowski,2067,373,2003,3122,2190,22318,8827,"39,6",9755,Wołów,dolnośląskie,20k-50k
JPT_2407083,lubliniecki,800,190,846,1289,740,9568,3294,"34,4",3865,Woźniki,śląskie,<20k
JPT_0264011,Wrocław,76586,16911,130257,111300,62300,641928,364291,"56,7",397356,Wrocław,dolnośląskie,>100k
JPT_3024083,szamotulski,1887,544,3465,3845,2036,19081,9675,"50,7",11777,Wronki,wielkopolskie,<20k
JPT_3030053,wrzesiński,4284,1105,5917,7735,4381,47425,20651,"43,5",23422,Września,wielkopolskie,20k-50k
JPT_1014102,sieradzki,570,94,469,822,510,6063,2149,"35,4",2465,Wróblew,łódzkie,<20k
JPT_2406092,kłobucki,1453,283,1622,2578,1458,17861,6553,"36,7",7394,Wręczyca Wielka,śląskie,<20k
JPT_0812033,wschowski,1815,339,1687,2586,1893,20955,7421,"35,4",8320,Wschowa,lubuskie,20k-50k
JPT_2806102,giżycki,473,69,376,674,536,6176,1846,"29,9",2128,Wydminy,warmińsko-mazurskie,<20k
JPT_0810082,żagański,167,27,212,307,232,2218,885,"39,9",945,Wymiarki,lubuskie,<20k
JPT_2408052,mikołowski,566,300,1107,1585,635,8600,3837,"44,6",4193,Wyry,śląskie,<20k
JPT_0619082,włodawski,210,32,172,334,252,2529,946,"37,4",1000,Wyryki,lubelskie,<20k
JPT_3019083,pilski,1062,285,1318,2041,1337,13835,4794,"34,7",6043,Wyrzysk,wielkopolskie,<20k
JPT_3019093,pilski,445,116,557,815,636,6521,2073,"31,8",2569,Wysoka,wielkopolskie,<20k
JPT_0609152,lubelski,449,25,220,438,318,4353,1357,"31,2",1450,Wysokie,lubelskie,<20k
JPT_2013011,wysokomazowiecki,772,152,860,1279,950,9336,3752,"40,2",4013,Wysokie Mazowieckie,podlaskie,<20k
JPT_2013102,wysokomazowiecki,417,52,367,551,324,5465,1550,"28,4",1711,Wysokie Mazowieckie,podlaskie,<20k
JPT_2003082,bielski (podlaskie),499,68,244,420,322,4302,1434,"33,3",1553,Wyszki,podlaskie,<20k
JPT_1435053,wyszkowski,3191,710,3947,6041,3650,39708,15486,39,17539,Wyszków,mazowieckie,20k-50k
JPT_1419153,płocki,532,93,470,789,529,5532,2207,"39,9",2413,Wyszogród,mazowieckie,<20k
JPT_1401063,białobrzeski,206,57,294,414,239,2767,1037,"37,5",1210,Wyśmierzyce,mazowieckie,<20k
JPT_0609142,lubelski,673,302,1272,2003,740,12746,4622,"36,3",4990,Wólka,lubelskie,<20k
JPT_0417011,wąbrzeski,1416,292,1307,2249,1394,13400,6035,45,6658,Wąbrzeźno,kujawsko-pomorskie,<20k
JPT_2611053,starachowicki,724,109,540,909,667,6739,2524,"37,5",2949,Wąchock,świętokrzyskie,<20k
JPT_0205062,jaworski,351,70,336,554,385,3888,1484,"38,2",1696,Wądroże Wielkie,dolnośląskie,<20k
JPT_3028011,wągrowiecki,2380,676,2920,4287,2542,25607,10806,"42,2",12805,Wągrowiec,wielkopolskie,20k-50k
JPT_3028072,wągrowiecki,748,240,1324,1768,984,12338,4108,"33,3",5064,Wągrowiec,wielkopolskie,<20k
JPT_0412062,rypiński,299,82,407,482,329,3953,1281,"32,4",1599,Wąpielsk,kujawsko-pomorskie,<20k
JPT_1416102,ostrowski (mazowieckie),385,53,308,497,291,4238,1280,"30,2",1534,Wąsewo,mazowieckie,<20k
JPT_2004062,grajewski,249,19,136,269,212,3556,785,"22,1",885,Wąsosz,podlaskie,<20k
JPT_0204043,górowski,586,154,600,989,687,7064,2563,"36,3",3016,Wąsosz,dolnośląskie,<20k
JPT_0614102,puławski,399,60,363,632,406,4569,1668,"36,5",1860,Wąwolnica,lubelskie,<20k
JPT_2417152,żywiecki,1112,246,1511,2163,1237,15040,5228,"34,8",6269,Węgierska Górka,śląskie,<20k
JPT_0225063,zgorzelecki,657,77,574,922,776,8205,2750,"33,5",3006,Węgliniec,dolnośląskie,<20k
